Syscall,Kernelfunc
sendmsg$FOU_CMD_DEL,fou_nl_cmd_rm_port
sendmsg$FOU_CMD_GET,fou_nl_cmd_get_port
sendmsg$GTP_CMD_DELPDP,gtp_genl_del_pdp
sendmsg$GTP_CMD_GETPDP,gtp_genl_get_pdp
sendmsg$GTP_CMD_NEWPDP,gtp_genl_new_pdp
sendmsg$IEEE802154_ADD_IFACE,ieee802154_add_iface
sendmsg$IEEE802154_ASSOCIATE_REQ,ieee802154_associate_req
sendmsg$IEEE802154_ASSOCIATE_RESP,ieee802154_associate_resp
sendmsg$IEEE802154_DEL_IFACE,ieee802154_del_iface
sendmsg$IEEE802154_DISASSOCIATE_REQ,ieee802154_disassociate_req
sendmsg$IEEE802154_LIST_IFACE,"ieee802154_list_iface,ieee802154_list_phy"
sendmsg$IEEE802154_LLSEC_ADD_DEV,ieee802154_llsec_add_dev
sendmsg$IEEE802154_LLSEC_ADD_DEVKEY,ieee802154_llsec_add_devkey
sendmsg$IEEE802154_LLSEC_ADD_KEY,ieee802154_llsec_add_key
sendmsg$IEEE802154_LLSEC_ADD_SECLEVEL,ieee802154_llsec_add_seclevel
sendmsg$IEEE802154_LLSEC_DEL_DEV,ieee802154_llsec_del_dev
sendmsg$IEEE802154_LLSEC_DEL_DEVKEY,ieee802154_llsec_del_devkey
sendmsg$IEEE802154_LLSEC_DEL_KEY,ieee802154_llsec_del_key
sendmsg$IEEE802154_LLSEC_DEL_SECLEVEL,ieee802154_llsec_del_seclevel
sendmsg$IEEE802154_LLSEC_GETPARAMS,ieee802154_llsec_getparams
sendmsg$IEEE802154_LLSEC_SETPARAMS,ieee802154_llsec_setparams
sendmsg$IEEE802154_SCAN_REQ,ieee802154_scan_req
sendmsg$IEEE802154_SET_MACPARAMS,ieee802154_set_macparams
sendmsg$IEEE802154_START_REQ,ieee802154_start_req
sendmsg$IPCTNL_MSG_CT_DELETE,ctnetlink_del_conntrack
sendmsg$IPCTNL_MSG_CT_GET,ctnetlink_get_conntrack
sendmsg$IPCTNL_MSG_CT_GET_CTRZERO,ctnetlink_get_conntrack
sendmsg$IPCTNL_MSG_CT_GET_DYING,ctnetlink_get_ct_dying
sendmsg$IPCTNL_MSG_CT_GET_STATS,ctnetlink_stat_ct
sendmsg$IPCTNL_MSG_CT_GET_STATS_CPU,ctnetlink_stat_ct_cpu
sendmsg$IPCTNL_MSG_CT_GET_UNCONFIRMED,ctnetlink_get_ct_unconfirmed
sendmsg$IPCTNL_MSG_CT_NEW,ctnetlink_new_conntrack
sendmsg$IPCTNL_MSG_EXP_DELETE,ctnetlink_del_expect
sendmsg$IPCTNL_MSG_EXP_GET,ctnetlink_get_expect
sendmsg$IPCTNL_MSG_EXP_GET_STATS_CPU,ctnetlink_stat_exp_cpu
sendmsg$IPCTNL_MSG_EXP_NEW,ctnetlink_new_expect
sendmsg$IPCTNL_MSG_TIMEOUT_DEFAULT_GET,cttimeout_default_get
sendmsg$IPCTNL_MSG_TIMEOUT_DEFAULT_SET,cttimeout_default_set
sendmsg$IPCTNL_MSG_TIMEOUT_DELETE,cttimeout_del_timeout
sendmsg$IPCTNL_MSG_TIMEOUT_GET,cttimeout_get_timeout
sendmsg$IPCTNL_MSG_TIMEOUT_NEW,cttimeout_new_timeout
sendmsg$IPSET_CMD_ADD,ip_set_uadd
sendmsg$IPSET_CMD_CREATE,ip_set_create
sendmsg$IPSET_CMD_DEL,ip_set_udel
sendmsg$IPSET_CMD_DESTROY,ip_set_destroy
sendmsg$IPSET_CMD_FLUSH,ip_set_flush
sendmsg$IPSET_CMD_GET_BYINDEX,ip_set_byindex
sendmsg$IPSET_CMD_GET_BYNAME,ip_set_byname
sendmsg$IPSET_CMD_HEADER,ip_set_header
sendmsg$IPSET_CMD_LIST,ip_set_dump
sendmsg$IPSET_CMD_PROTOCOL,ip_set_protocol
sendmsg$IPSET_CMD_RENAME,ip_set_rename
sendmsg$IPSET_CMD_SAVE,ip_set_dump
sendmsg$IPSET_CMD_SWAP,ip_set_swap
sendmsg$IPSET_CMD_TEST,ip_set_utest
sendmsg$IPSET_CMD_TYPE,ip_set_type
sendmsg$IPVS_CMD_DEL_DAEMON,ip_vs_genl_del_daemon
sendmsg$IPVS_CMD_DEL_DEST,ip_vs_del_dest
sendmsg$IPVS_CMD_DEL_SERVICE,ip_vs_del_service
sendmsg$IPVS_CMD_FLUSH,ip_vs_flush
sendmsg$IPVS_CMD_GET_CONFIG,ip_vs_genl_get_cmd
sendmsg$IPVS_CMD_GET_INFO,ip_vs_genl_get_cmd
sendmsg$IPVS_CMD_NEW_DAEMON,ip_vs_genl_new_daemon
sendmsg$IPVS_CMD_NEW_DEST,ip_vs_add_dest
sendmsg$IPVS_CMD_NEW_SERVICE,ip_vs_add_service
sendmsg$IPVS_CMD_SET_CONFIG,ip_vs_genl_set_config
sendmsg$IPVS_CMD_SET_DEST,ip_vs_edit_dest
sendmsg$IPVS_CMD_SET_INFO,None
sendmsg$IPVS_CMD_SET_SERVICE,ip_vs_edit_service
sendmsg$IPVS_CMD_ZERO,ip_vs_zero_service
sendmsg$L2TP_CMD_NOOP,l2tp_nl_cmd_noop
sendmsg$L2TP_CMD_SESSION_CREATE,l2tp_nl_cmd_session_create
sendmsg$L2TP_CMD_SESSION_DELETE,l2tp_nl_cmd_session_delete
sendmsg$L2TP_CMD_SESSION_GET,l2tp_nl_cmd_session_get
sendmsg$L2TP_CMD_SESSION_MODIFY,l2tp_nl_cmd_session_modify
sendmsg$L2TP_CMD_TUNNEL_CREATE,l2tp_nl_cmd_tunnel_create
sendmsg$L2TP_CMD_TUNNEL_DELETE,l2tp_nl_cmd_tunnel_delete
sendmsg$L2TP_CMD_TUNNEL_GET,l2tp_nl_cmd_tunnel_get
sendmsg$L2TP_CMD_TUNNEL_MODIFY,l2tp_nl_cmd_tunnel_modify
sendmsg$NBD_CMD_CONNECT,nbd_genl_connect
sendmsg$NBD_CMD_RECONFIGURE,nbd_genl_reconfigure
sendmsg$NBD_CMD_STATUS,nbd_genl_status
sendmsg$NET_DM_CMD_START,net_dm_monitor_start
sendmsg$NET_DM_CMD_STOP,net_dm_monitor_stop
sendmsg$NFNL_MSG_ACCT_DEL,nfnl_acct_del
sendmsg$NFNL_MSG_ACCT_GET,nfnl_acct_get
sendmsg$NFNL_MSG_ACCT_GET_CTRZERO,nfnl_acct_get
sendmsg$NFNL_MSG_ACCT_NEW,nfnl_acct_new
sendmsg$NFNL_MSG_COMPAT_GET,nfnl_compat_get_rcu
sendmsg$NFNL_MSG_CTHELPER_DEL,nfnl_cthelper_del
sendmsg$NFNL_MSG_CTHELPER_GET,nfnl_cthelper_get
sendmsg$NFNL_MSG_CTHELPER_NEW,nfnl_cthelper_new
sendmsg$NFQNL_MSG_CONFIG,nfqnl_recv_config
sendmsg$NFQNL_MSG_VERDICT,nfqnl_recv_verdict
sendmsg$NFQNL_MSG_VERDICT_BATCH,nfqnl_recv_verdict_batch
sendmsg$NFT_BATCH,nfnetlink_rcv_skb_batch
sendmsg$NFT_MSG_GETCHAIN,nf_tables_getchain
sendmsg$NFT_MSG_GETFLOWTABLE,nf_tables_getflowtable
sendmsg$NFT_MSG_GETGEN,nf_tables_getgen
sendmsg$NFT_MSG_GETOBJ,nf_tables_getobj
sendmsg$NFT_MSG_GETOBJ_RESET,nf_tables_getobj
sendmsg$NFT_MSG_GETRULE,nf_tables_getrule
sendmsg$NFT_MSG_GETSET,nf_tables_getset
sendmsg$NFT_MSG_GETSETELEM,nf_tables_getsetelem
sendmsg$NFT_MSG_GETTABLE,nf_tables_gettable
sendmsg$NFULNL_MSG_CONFIG,nfulnl_recv_config
sendmsg$NL80211_CMD_DEL_PMKSA,nl80211_setdel_pmksa
sendmsg$NL80211_CMD_SET_PMKSA,nl80211_setdel_pmksa
sendmsg$NL80211_CMD_SET_WDS_PEER,None
sendmsg$NL80211_CMD_TESTMODE,nl80211_testmode_do
sendmsg$OSF_MSG_ADD,nfnl_osf_add_callback
sendmsg$OSF_MSG_REMOVE,nfnl_osf_remove_callback
sendmsg$RDMA_NLDEV_CMD_DELLINK,nldev_dellink
sendmsg$RDMA_NLDEV_CMD_GET,nldev_get_doit
sendmsg$RDMA_NLDEV_CMD_GET_CHARDEV,nldev_get_chardev
sendmsg$RDMA_NLDEV_CMD_NEWLINK,nldev_newlink
sendmsg$RDMA_NLDEV_CMD_PORT_GET,nldev_port_get_doit
sendmsg$RDMA_NLDEV_CMD_RES_CM_ID_GET,nldev_res_get_cm_id_doit
sendmsg$RDMA_NLDEV_CMD_RES_CQ_GET,nldev_res_get_cq_doit
sendmsg$RDMA_NLDEV_CMD_RES_GET,nldev_res_get_doit
sendmsg$RDMA_NLDEV_CMD_RES_MR_GET,nldev_res_get_mr_doit
sendmsg$RDMA_NLDEV_CMD_RES_PD_GET,nldev_res_get_pd_doit
sendmsg$RDMA_NLDEV_CMD_RES_QP_GET,nldev_res_get_qp_doit
sendmsg$RDMA_NLDEV_CMD_SET,nldev_set_doit
sendmsg$RDMA_NLDEV_CMD_STAT_DEL,nldev_stat_del_doit
sendmsg$RDMA_NLDEV_CMD_STAT_GET,nldev_stat_get_doit
sendmsg$RDMA_NLDEV_CMD_STAT_SET,nldev_stat_set_doit
sendmsg$RDMA_NLDEV_CMD_SYS_GET,nldev_sys_get_doit
sendmsg$RDMA_NLDEV_CMD_SYS_SET,nldev_set_sys_set_doit
sendmsg$SOCK_DESTROY,__sock_diag_cmd
sendmsg$SOCK_DIAG_BY_FAMILY,__sock_diag_cmd
sendmsg$TCPDIAG_GETSOCK,sock_load_diag_module
sendmsg$TEAM_CMD_NOOP,team_nl_cmd_noop
sendmsg$TEAM_CMD_OPTIONS_GET,team_nl_cmd_options_get
sendmsg$TEAM_CMD_OPTIONS_SET,team_nl_cmd_options_set
sendmsg$TEAM_CMD_PORT_LIST_GET,team_nl_cmd_port_list_get
sendmsg$TIPC_CMD_DISABLE_BEARER,__tipc_nl_bearer_disable
sendmsg$TIPC_CMD_ENABLE_BEARER,__tipc_nl_bearer_enable
sendmsg$TIPC_CMD_GET_BEARER_NAMES,tipc_nl_bearer_dump
sendmsg$TIPC_CMD_GET_LINKS,tipc_nl_node_dump_link
sendmsg$TIPC_CMD_GET_MAX_PORTS,tipc_nl_compat_handle
sendmsg$TIPC_CMD_GET_MEDIA_NAMES,tipc_nl_media_dump
sendmsg$TIPC_CMD_GET_NETID,tipc_nl_net_dump
sendmsg$TIPC_CMD_GET_REMOTE_MNG,tipc_nl_compat_handle
sendmsg$TIPC_CMD_RESET_LINK_STATS,tipc_nl_node_reset_link_stats
sendmsg$TIPC_CMD_SET_LINK_PRI,tipc_nl_node_set_link
sendmsg$TIPC_CMD_SET_LINK_TOL,tipc_nl_node_set_link
sendmsg$TIPC_CMD_SET_LINK_WINDOW,tipc_nl_node_set_link
sendmsg$TIPC_CMD_SET_NETID,__tipc_nl_net_set
sendmsg$TIPC_CMD_SET_NODE_ADDR,__tipc_nl_net_set
sendmsg$TIPC_CMD_SHOW_LINK_STATS,tipc_nl_node_dump_link
sendmsg$TIPC_CMD_SHOW_NAME_TABLE,tipc_nl_name_table_dump
sendmsg$TIPC_CMD_SHOW_PORTS,tipc_nl_sk_dump
sendmsg$TIPC_CMD_SHOW_STATS,tipc_cmd_show_stats_compat
sendmsg$alg,"hash_sendmsg,skcipher_sendmsg,aead_sendmsg_nokey,hash_sendmsg_nokey,skcipher_sendmsg_nokey,sock_no_sendmsg"
sendmsg$can_bcm,raw_sendmsg
sendmsg$can_j1939,j1939_sk_sendmsg
sendmsg$can_raw,raw_sendmsg
sendmsg$hf,
sendmsg$inet,inet_sendmsg
sendmsg$inet6,"inet_sendmsg,inet6_sendmsg"
sendmsg$inet_sctp,sctp_sendmsg
sendmsg$kcm,kcm_sendmsg
sendmsg$key,pfkey_sendmsg
sendmsg$netlink,netlink_sendmsg
sendmsg$nfc_llcp,"llcp_sock_sendmsg,sock_no_sendmsg,netlink_sendmsg"
sendmsg$nl_crypto,"crypto_netlink_rcv,netlink_sendmsg"
sendmsg$nl_netfilter,"nfnetlink_rcv,netlink_sendmsg"
sendmsg$nl_route,"rtnetlink_rcv,netlink_sendmsg"
sendmsg$nl_route_sched,"tc_ctl_tclass,rtnetlink_rcv,tc_new_tfilter,tc_modify_qdisc,tc_get_qdisc,tc_ctl_chain,tc_get_tfilter,netlink_sendmsg,tc_del_tfilter,tc_ctl_action"
sendmsg$nl_xfrm,"netlink_sendmsg,xfrm_netlink_rcv"
sendmsg$sock,
sendmsg$tipc,tipc_sendmsg
sendmsg$unix,unix_stream_sendmsg
sendto$ax25,ax25_sendmsg
sendto$inet6,"inet_sendmsg,inet6_sendmsg"
sendto$isdn,"mISDN_sock_sendmsg,sock_no_sendmsg"
sendto$llc,llc_ui_sendmsg
sendto$phonet,"pn_recvmsg,pep_recvmsg"
sendto$rxrpc,rxrpc_sendmsg
sendto$unix,unix_sendmsg
setsockopt$ARPT_SO_SET_ADD_COUNTERS,do_add_counters
setsockopt$ARPT_SO_SET_REPLACE,do_replace
setsockopt$CAIFSO_LINK_SELECT,setsockopt
setsockopt$CAIFSO_REQ_PARAM,setsockopt
setsockopt$CAN_RAW_ERR_FILTER,raw_setsockopt
setsockopt$CAN_RAW_FD_FRAMES,raw_setsockopt
setsockopt$CAN_RAW_FILTER,raw_setsockopt
setsockopt$CAN_RAW_JOIN_FILTERS,raw_setsockopt
setsockopt$CAN_RAW_LOOPBACK,raw_setsockopt
setsockopt$CAN_RAW_RECV_OWN_MSGS,raw_setsockopt
setsockopt$EBT_SO_SET_COUNTERS,update_counters
setsockopt$EBT_SO_SET_ENTRIES,do_replace
setsockopt$IP6T_SO_SET_ADD_COUNTERS,do_add_counters
setsockopt$IP6T_SO_SET_REPLACE,do_replace
setsockopt$IPT_SO_SET_ADD_COUNTERS,do_add_counters
setsockopt$IPT_SO_SET_REPLACE,do_replace
setsockopt$IP_VS_SO_SET_ADD,ip_vs_add_service
setsockopt$IP_VS_SO_SET_ADDDEST,ip_vs_add_dest
setsockopt$IP_VS_SO_SET_DEL,ip_vs_del_service
setsockopt$IP_VS_SO_SET_DELDEST,ip_vs_del_dest
setsockopt$IP_VS_SO_SET_EDIT,ip_vs_edit_service
setsockopt$IP_VS_SO_SET_EDITDEST,ip_vs_edit_dest
setsockopt$IP_VS_SO_SET_FLUSH,ip_vs_flush
setsockopt$IP_VS_SO_SET_STARTDAEMON,start_sync_thread
setsockopt$IP_VS_SO_SET_STOPDAEMON,stop_sync_thread
setsockopt$IP_VS_SO_SET_TIMEOUT,ip_vs_set_timeout
setsockopt$IP_VS_SO_SET_ZERO,ip_vs_zero_service
setsockopt$MISDN_TIME_STAMP,data_sock_setsockopt
setsockopt$MRT6_ADD_MFC,ip6mr_mfc_add
setsockopt$MRT6_ADD_MFC_PROXY,ip6mr_mfc_add
setsockopt$MRT6_ADD_MIF,mif6_add
setsockopt$MRT6_ASSERT,ip6_mroute_setsockopt
setsockopt$MRT6_DEL_MFC,ip6mr_mfc_delete
setsockopt$MRT6_DEL_MFC_PROXY,ip6mr_mfc_delete
setsockopt$MRT6_DEL_MIF,mif6_delete
setsockopt$MRT6_DONE,ip6mr_sk_done
setsockopt$MRT6_FLUSH,mroute_clean_tables
setsockopt$MRT6_INIT,ip6mr_sk_init
setsockopt$MRT6_PIM,ip6_mroute_setsockopt
setsockopt$MRT6_TABLE,ip6mr_new_table
setsockopt$MRT_ADD_MFC,ipmr_mfc_add
setsockopt$MRT_ADD_MFC_PROXY,ipmr_mfc_add
setsockopt$MRT_ADD_VIF,vif_add
setsockopt$MRT_ASSERT,ip_mroute_setsockopt
setsockopt$MRT_DEL_MFC,ipmr_mfc_delete
setsockopt$MRT_DEL_MFC_PROXY,ipmr_mfc_delete
setsockopt$MRT_DEL_VIF,vif_delete
setsockopt$MRT_DONE,ip_mroute_setsockopt
setsockopt$MRT_FLUSH,mroute_clean_tables
setsockopt$MRT_INIT,ip_mroute_setsockopt
setsockopt$MRT_PIM,ip_mroute_setsockopt
setsockopt$MRT_TABLE,ipmr_new_table
setsockopt$PNPIPE_ENCAP,pep_setsockopt
setsockopt$PNPIPE_HANDLE,pep_setsockopt
setsockopt$PNPIPE_INITSTATE,pep_setsockopt
setsockopt$RDS_CANCEL_SENT_TO,rds_cancel_sent_to
setsockopt$RDS_CONG_MONITOR,rds_cong_monitor
setsockopt$RDS_RECVERR,rds_set_bool_option
setsockopt$RXRPC_EXCLUSIVE_CONNECTION,rxrpc_setsockopt
setsockopt$RXRPC_MIN_SECURITY_LEVEL,rxrpc_setsockopt
setsockopt$RXRPC_SECURITY_KEY,rxrpc_request_key
setsockopt$RXRPC_SECURITY_KEYRING,rxrpc_server_keyring
setsockopt$RXRPC_UPGRADEABLE_SERVICE,rxrpc_setsockopt
setsockopt$SO_ATTACH_FILTER,sk_attach_filter
setsockopt$SO_BINDTODEVICE,_bpf_setsockopt
setsockopt$SO_BINDTODEVICE_wg,_bpf_setsockopt
setsockopt$SO_J1939_ERRQUEUE,skb_queue_purge
setsockopt$SO_J1939_FILTER,j1939_sk_setsockopt
setsockopt$SO_J1939_PROMISC,j1939_sk_setsockopt
setsockopt$SO_J1939_SEND_PRIO,j1939_to_sk_priority
setsockopt$SO_RDS_MSG_RXPATH_LATENCY,rds_recv_track_latency
setsockopt$SO_TIMESTAMP,__sock_set_timestamps
setsockopt$SO_TIMESTAMPING,sock_set_timestamping
setsockopt$SO_VM_SOCKETS_BUFFER_MAX_SIZE,vsock_update_buffer_size
setsockopt$SO_VM_SOCKETS_BUFFER_MIN_SIZE,vsock_update_buffer_size
setsockopt$SO_VM_SOCKETS_BUFFER_SIZE,vsock_update_buffer_size
setsockopt$SO_VM_SOCKETS_CONNECT_TIMEOUT_OLD,vsock_connectible_setsockopt
setsockopt$TIPC_CONN_TIMEOUT,tipc_setsockopt
setsockopt$TIPC_DEST_DROPPABLE,tsk_set_unreturnable
setsockopt$TIPC_GROUP_JOIN,tipc_sk_join
setsockopt$TIPC_GROUP_LEAVE,tipc_sk_leave
setsockopt$TIPC_IMPORTANCE,tsk_set_importance
setsockopt$TIPC_MCAST_BROADCAST,tipc_setsockopt
setsockopt$TIPC_MCAST_REPLICAST,tipc_setsockopt
setsockopt$TIPC_SRC_DROPPABLE,tsk_set_unreliable
setsockopt$WPAN_SECURITY,dgram_setsockopt
setsockopt$WPAN_SECURITY_LEVEL,dgram_setsockopt
setsockopt$WPAN_WANTACK,dgram_setsockopt
setsockopt$WPAN_WANTLQI,dgram_setsockopt
setsockopt$X25_QBITINCL,x25_setsockopt
setsockopt$XDP_RX_RING,xsk_setsockopt
setsockopt$XDP_TX_RING,xsk_setsockopt
setsockopt$XDP_UMEM_COMPLETION_RING,xsk_setsockopt
setsockopt$XDP_UMEM_FILL_RING,xsk_setsockopt
setsockopt$XDP_UMEM_REG,xdp_umem_create
setsockopt$ax25_SO_BINDTODEVICE,ax25_setsockopt
setsockopt$ax25_int,ax25_setsockopt
setsockopt$bt_BT_CHANNEL_POLICY,l2cap_sock_setsockopt
setsockopt$bt_BT_DEFER_SETUP,l2cap_sock_setsockopt
setsockopt$bt_BT_FLUSHABLE,l2cap_sock_setsockopt
setsockopt$bt_BT_POWER,l2cap_sock_setsockopt
setsockopt$bt_BT_RCVMTU,l2cap_chan_reconfigure
setsockopt$bt_BT_SECURITY,l2cap_sock_setsockopt
setsockopt$bt_BT_SNDMTU,l2cap_sock_setsockopt
setsockopt$bt_BT_VOICE,l2cap_sock_setsockopt
setsockopt$bt_hci_HCI_DATA_DIR,hci_sock_setsockopt
setsockopt$bt_hci_HCI_FILTER,hci_sock_setsockopt
setsockopt$bt_hci_HCI_TIME_STAMP,hci_sock_setsockopt
setsockopt$bt_l2cap_L2CAP_CONNINFO,l2cap_sock_getsockopt_old
setsockopt$bt_l2cap_L2CAP_LM,l2cap_sock_getsockopt_old
setsockopt$bt_l2cap_L2CAP_OPTIONS,l2cap_sock_getsockopt_old
setsockopt$inet6_IPV6_ADDRFORM,do_ipv6_setsockopt
setsockopt$inet6_IPV6_DSTOPTS,ipv6_getsockopt_sticky
setsockopt$inet6_IPV6_FLOWLABEL_MGR,ipv6_flowlabel_opt
setsockopt$inet6_IPV6_HOPOPTS,ipv6_set_opt_hdr
setsockopt$inet6_IPV6_IPSEC_POLICY,xfrm_user_policy
setsockopt$inet6_IPV6_PKTINFO,do_ipv6_setsockopt
setsockopt$inet6_IPV6_RTHDR,ipv6_set_opt_hdr
setsockopt$inet6_IPV6_RTHDRDSTOPTS,ipv6_set_opt_hdr
setsockopt$inet6_IPV6_XFRM_POLICY,xfrm_user_policy
setsockopt$inet6_MCAST_JOIN_GROUP,ipv6_mcast_join_leave
setsockopt$inet6_MCAST_LEAVE_GROUP,ipv6_mcast_join_leave
setsockopt$inet6_MCAST_MSFILTER,ipv6_set_mcast_msfilter
setsockopt$inet6_buf,do_ipv6_setsockopt
setsockopt$inet6_dccp_buf,do_dccp_setsockopt
setsockopt$inet6_dccp_int,do_dccp_setsockopt
setsockopt$inet6_group_source_req,do_ipv6_mcast_group_source
setsockopt$inet6_icmp_ICMP_FILTER,do_raw_setsockopt
setsockopt$inet6_int,do_ipv6_setsockopt
setsockopt$inet6_mreq,do_ipv6_setsockopt
setsockopt$inet6_mtu,do_ipv6_setsockopt
setsockopt$inet6_opts,ipv6_set_opt_hdr
setsockopt$inet6_tcp_TCP_CONGESTION,_bpf_setsockopt
setsockopt$inet6_tcp_TCP_FASTOPEN_KEY,do_tcp_setsockopt
setsockopt$inet6_tcp_TCP_MD5SIG,do_tcp_setsockopt
setsockopt$inet6_tcp_TCP_QUEUE_SEQ,do_tcp_setsockopt
setsockopt$inet6_tcp_TCP_REPAIR,do_tcp_setsockopt
setsockopt$inet6_tcp_TCP_REPAIR_OPTIONS,tcp_repair_options_est
setsockopt$inet6_tcp_TCP_REPAIR_QUEUE,do_tcp_setsockopt
setsockopt$inet6_tcp_TCP_REPAIR_WINDOW,tcp_repair_set_window
setsockopt$inet6_tcp_TCP_ULP,tcp_set_ulp
setsockopt$inet6_tcp_TLS_RX,do_tls_setsockopt_conf
setsockopt$inet6_tcp_TLS_TX,do_tls_setsockopt_conf
setsockopt$inet6_tcp_buf,do_tcp_setsockopt
setsockopt$inet6_tcp_int,do_tcp_setsockopt
setsockopt$inet6_udp_encap,udp_lib_setsockopt
setsockopt$inet6_udp_int,udp_lib_setsockopt
setsockopt$inet_IP_IPSEC_POLICY,xfrm_user_policy
setsockopt$inet_IP_XFRM_POLICY,xfrm_user_policy
setsockopt$inet_MCAST_JOIN_GROUP,ip_mcast_join_leave
setsockopt$inet_MCAST_LEAVE_GROUP,ip_mcast_join_leave
setsockopt$inet_MCAST_MSFILTER,ip_set_mcast_msfilter
setsockopt$inet_buf,do_ip_setsockopt
setsockopt$inet_dccp_buf,dccp_setsockopt_service
setsockopt$inet_dccp_int,do_dccp_setsockopt
setsockopt$inet_group_source_req,do_mcast_group_source
setsockopt$inet_icmp_ICMP_FILTER,raw_seticmpfilter
setsockopt$inet_int,do_ip_setsockopt
setsockopt$inet_mreq,do_ip_setsockopt
setsockopt$inet_mreqn,do_ip_setsockopt
setsockopt$inet_mreqsrc,ip_mc_source
setsockopt$inet_msfilter,ip_mc_msfilter
setsockopt$inet_mtu,do_ip_setsockopt
setsockopt$inet_opts,do_ip_setsockopt
setsockopt$inet_pktinfo,do_ip_setsockopt
setsockopt$inet_sctp6_SCTP_ADAPTATION_LAYER,sctp_setsockopt_adaptation_layer
setsockopt$inet_sctp6_SCTP_ADD_STREAMS,sctp_setsockopt_add_streams
setsockopt$inet_sctp6_SCTP_ASSOCINFO,sctp_setsockopt_associnfo
setsockopt$inet_sctp6_SCTP_AUTH_ACTIVE_KEY,sctp_setsockopt_active_key
setsockopt$inet_sctp6_SCTP_AUTH_CHUNK,sctp_setsockopt_auth_chunk
setsockopt$inet_sctp6_SCTP_AUTH_DEACTIVATE_KEY,sctp_setsockopt_deactivate_key
setsockopt$inet_sctp6_SCTP_AUTH_DELETE_KEY,sctp_setsockopt_del_key
setsockopt$inet_sctp6_SCTP_AUTH_KEY,sctp_setsockopt_auth_key
setsockopt$inet_sctp6_SCTP_AUTOCLOSE,sctp_setsockopt_autoclose
setsockopt$inet_sctp6_SCTP_AUTO_ASCONF,sctp_setsockopt_auto_asconf
setsockopt$inet_sctp6_SCTP_CONTEXT,sctp_setsockopt_context
setsockopt$inet_sctp6_SCTP_DEFAULT_PRINFO,sctp_setsockopt_default_prinfo
setsockopt$inet_sctp6_SCTP_DEFAULT_SEND_PARAM,sctp_setsockopt_default_send_param
setsockopt$inet_sctp6_SCTP_DEFAULT_SNDINFO,sctp_setsockopt_default_sndinfo
setsockopt$inet_sctp6_SCTP_DELAYED_SACK,sctp_setsockopt_delayed_ack
setsockopt$inet_sctp6_SCTP_DISABLE_FRAGMENTS,sctp_setsockopt_disable_fragments
setsockopt$inet_sctp6_SCTP_ENABLE_STREAM_RESET,sctp_setsockopt_enable_strreset
setsockopt$inet_sctp6_SCTP_EVENTS,sctp_setsockopt_events
setsockopt$inet_sctp6_SCTP_FRAGMENT_INTERLEAVE,sctp_setsockopt_fragment_interleave
setsockopt$inet_sctp6_SCTP_HMAC_IDENT,sctp_setsockopt_hmac_ident
setsockopt$inet_sctp6_SCTP_INITMSG,sctp_setsockopt_initmsg
setsockopt$inet_sctp6_SCTP_I_WANT_MAPPED_V4_ADDR,sctp_setsockopt_mappedv4
setsockopt$inet_sctp6_SCTP_MAXSEG,sctp_setsockopt_maxseg
setsockopt$inet_sctp6_SCTP_MAX_BURST,sctp_setsockopt_maxburst
setsockopt$inet_sctp6_SCTP_NODELAY,sctp_setsockopt_nodelay
setsockopt$inet_sctp6_SCTP_PARTIAL_DELIVERY_POINT,sctp_setsockopt_partial_delivery_point
setsockopt$inet_sctp6_SCTP_PEER_ADDR_PARAMS,sctp_setsockopt_peer_addr_params
setsockopt$inet_sctp6_SCTP_PEER_ADDR_THLDS,sctp_setsockopt_paddr_thresholds
setsockopt$inet_sctp6_SCTP_PRIMARY_ADDR,sctp_setsockopt_primary_addr
setsockopt$inet_sctp6_SCTP_PR_SUPPORTED,sctp_setsockopt_pr_supported
setsockopt$inet_sctp6_SCTP_RECONFIG_SUPPORTED,"sctp_getsockopt_reconfig_supported,sctp_setsockopt_reconfig_supported"
setsockopt$inet_sctp6_SCTP_RECVNXTINFO,"sctp_setsockopt_recvnxtinfo,sctp_getsockopt_recvnxtinfo"
setsockopt$inet_sctp6_SCTP_RECVRCVINFO,"sctp_setsockopt_recvrcvinfo,sctp_getsockopt_recvrcvinfo"
setsockopt$inet_sctp6_SCTP_RESET_ASSOC,sctp_setsockopt_reset_assoc
setsockopt$inet_sctp6_SCTP_RESET_STREAMS,sctp_setsockopt_reset_streams
setsockopt$inet_sctp6_SCTP_RTOINFO,sctp_setsockopt_rtoinfo
setsockopt$inet_sctp6_SCTP_SET_PEER_PRIMARY_ADDR,sctp_setsockopt_peer_primary_addr
setsockopt$inet_sctp6_SCTP_SOCKOPT_BINDX_ADD,"sctp_setsockopt_bindx,sctp_bindx_add"
setsockopt$inet_sctp6_SCTP_SOCKOPT_BINDX_REM,"sctp_bindx_rem,sctp_setsockopt_bindx"
setsockopt$inet_sctp6_SCTP_SOCKOPT_CONNECTX,sctp_setsockopt_connectx
setsockopt$inet_sctp6_SCTP_SOCKOPT_CONNECTX_OLD,sctp_setsockopt_connectx_old
setsockopt$inet_sctp6_SCTP_STREAM_SCHEDULER,sctp_setsockopt_scheduler
setsockopt$inet_sctp6_SCTP_STREAM_SCHEDULER_VALUE,sctp_setsockopt_scheduler_value
